Day,Hour,EventType,Probability,Duration [min],Flow rate [L/min],Sigma duration [min],Sigma flow rate [L/min],Probability_day
6,07:47,Medium,0.1188,2,6,2,2,1.15
6,08:00,Medium,0.119,2,6,2,2,1.15
6,08:11,Medium,0.119,2,6,2,2,1.15
6,08:24,Medium,0.1192,2,6,2,2,1.15
6,08:35,Medium,0.1192,2,6,2,2,1.15
6,08:48,Medium,0.1194,2,6,2,2,1.15
6,09:00,Medium,0.1194,2,6,2,2,1.15
6,09:11,Medium,0.1194,2,6,2,2,1.15
6,09:24,Medium,0.1196,2,6,2,2,1.15
6,09:35,Medium,0.1196,2,6,2,2,1.15
6,09:48,Medium,0.1196,2,6,2,2,1.15
6,10:00,Medium,0.1198,2,6,2,2,1.15
6,10:11,Medium,0.1198,2,6,2,2,1.15
6,10:24,Medium,0.1198,2,6,2,2,1.15
6,10:35,Medium,0.1198,2,6,2,2,1.15
6,10:48,Medium,0.12,2,6,2,2,1.15
6,11:00,Medium,0.12,2,6,2,2,1.15
6,11:11,Medium,0.12,2,6,2,2,1.15
6,11:24,Medium,0.12,2,6,2,2,1.15
6,11:35,Medium,0.12,2,6,2,2,1.15
6,11:48,Medium,0.12,2,6,2,2,1.15
6,12:00,Medium,0.12,2,6,2,2,1.15
6,12:11,Medium,0.12,2,6,2,2,1.15
6,12:24,Medium,0.12,2,6,2,2,1.15
6,12:35,Medium,0.12,2,6,2,2,1.15
6,12:48,Medium,0.12,2,6,2,2,1.15
6,13:00,Medium,0.12,2,6,2,2,1.15
6,13:11,Medium,0.12,2,6,2,2,1.15
6,13:24,Medium,0.1198,2,6,2,2,1.15
6,13:35,Medium,0.1198,2,6,2,2,1.15
6,13:48,Medium,0.1198,2,6,2,2,1.15
6,14:00,Medium,0.1198,2,6,2,2,1.15
6,14:11,Medium,0.1196,2,6,2,2,1.15
6,14:24,Medium,0.1196,2,6,2,2,1.15
6,14:35,Medium,0.1196,2,6,2,2,1.15
6,14:48,Medium,0.1194,2,6,2,2,1.15
6,15:00,Medium,0.1194,2,6,2,2,1.15
6,15:11,Medium,0.1194,2,6,2,2,1.15
6,15:24,Medium,0.1192,2,6,2,2,1.15
6,15:35,Medium,0.1192,2,6,2,2,1.15
6,15:48,Medium,0.119,2,6,2,2,1.15
6,16:00,Medium,0.119,2,6,2,2,1.15
6,16:11,Medium,0.1188,2,6,2,2,1.15
6,16:23,Medium,0.1188,2,6,2,2,1.15
6,16:36,Medium,0.1186,2,6,2,2,1.15
6,16:48,Medium,0.1184,2,6,2,2,1.15
6,17:00,Medium,0.1184,2,6,2,2,1.15
6,17:11,Medium,0.1182,2,6,2,2,1.15
6,17:23,Medium,0.118,2,6,2,2,1.15
6,17:36,Medium,0.118,2,6,2,2,1.15
6,17:48,Medium,0.1178,2,6,2,2,1.15
6,18:00,Medium,0.1176,2,6,2,2,1.15
6,18:11,Medium,0.1174,2,6,2,2,1.15
6,18:23,Medium,0.1174,2,6,2,2,1.15
6,18:36,Medium,0.1172,2,6,2,2,1.15
6,18:48,Medium,0.117,2,6,2,2,1.15
6,19:00,Medium,0.1168,2,6,2,2,1.15
6,19:11,Medium,0.1166,2,6,2,2,1.15
6,19:23,Medium,0.1164,2,6,2,2,1.15
6,19:36,Medium,0.1162,2,6,2,2,1.15
6,19:48,Medium,0.116,2,6,2,2,1.15
6,20:00,Medium,0.1124,2,6,2,2,1.15
6,20:11,Medium,0.1092,2,6,2,2,1.15
6,20:23,Medium,0.1048,2,6,2,2,1.15
6,20:36,Medium,0.0998,2,6,2,2,1.15
6,20:48,Medium,0.094,2,6,2,2,1.15
6,21:00,Medium,0.0876,2,6,2,2,1.15
6,21:11,Medium,0.0808,2,6,2,2,1.15
6,21:23,Medium,0.0738,2,6,2,2,1.15
6,21:36,Medium,0.0668,2,6,2,2,1.15
6,21:48,Medium,0.0598,2,6,2,2,1.15
6,22:00,Medium,0.0532,2,6,2,2,1.15
6,22:11,Medium,0.0466,2,6,2,2,1.15
6,22:23,Medium,0.0406,2,6,2,2,1.15
6,22:36,Medium,0.0348,2,6,2,2,1.15
6,22:48,Medium,0.0298,2,6,2,2,1.15
6,23:00,Medium,0.025,2,6,2,2,1.15
6,23:11,Medium,0.021,2,6,2,2,1.15
6,23:23,Medium,0.02,2,6,2,2,1.15
6,23:36,Medium,0.02,2,6,2,2,1.15
6,23:48,Medium,0.02,2,6,2,2,1.15
6,00:00,Small,0.02,1,1,1,2,1.15
6,00:12,Small,0.02,1,1,1,2,1.15
6,00:24,Small,0.02,1,1,1,2,1.15
6,00:36,Small,0.02,1,1,1,2,1.15
6,00:48,Small,0.02,1,1,1,2,1.15
6,01:00,Small,0.02,1,1,1,2,1.15
6,01:11,Small,0.02,1,1,1,2,1.15
6,01:23,Small,0.02,1,1,1,2,1.15
6,01:36,Small,0.02,1,1,1,2,1.15
6,01:48,Small,0.02,1,1,1,2,1.15
6,02:00,Small,0.02,1,1,1,2,1.15
6,02:12,Small,0.02,1,1,1,2,1.15
6,02:23,Small,0.02,1,1,1,2,1.15
6,02:36,Small,0.02,1,1,1,2,1.15
6,02:47,Small,0.02,1,1,1,2,1.15
6,03:00,Small,0.02,1,1,1,2,1.15
6,03:12,Small,0.02,1,1,1,2,1.15
6,03:23,Small,0.023,1,1,1,2,1.15
6,03:36,Small,0.0274,1,1,1,2,1.15
6,03:47,Small,0.0322,1,1,1,2,1.15
6,04:00,Small,0.0376,1,1,1,2,1.15
6,04:12,Small,0.0436,1,1,1,2,1.15
6,04:24,Small,0.0498,1,1,1,2,1.15
6,04:35,Small,0.0564,1,1,1,2,1.15
6,04:47,Small,0.0634,1,1,1,2,1.15
6,05:00,Small,0.0704,1,1,1,2,1.15
6,05:12,Small,0.0774,1,1,1,2,1.15
6,05:24,Small,0.0842,1,1,1,2,1.15
6,05:35,Small,0.0908,1,1,1,2,1.15
6,05:47,Small,0.0968,1,1,1,2,1.15
6,06:00,Small,0.1024,1,1,1,2,1.15
6,06:12,Small,0.107,1,1,1,2,1.15
6,06:24,Small,0.1108,1,1,1,2,1.15
6,06:35,Small,0.1138,1,1,1,2,1.15
6,06:47,Small,0.1154,1,1,1,2,1.15
6,07:00,Small,0.1184,1,1,1,2,1.15
6,07:12,Small,0.1184,1,1,1,2,1.15
6,07:24,Small,0.1186,1,1,1,2,1.15
6,07:35,Small,0.1188,1,1,1,2,1.15
6,07:47,Small,0.1188,1,1,1,2,1.15
6,08:00,Small,0.119,1,1,1,2,1.15
6,08:11,Small,0.119,1,1,1,2,1.15
6,08:24,Small,0.1192,1,1,1,2,1.15
6,08:35,Small,0.1192,1,1,1,2,1.15
6,08:48,Small,0.1194,1,1,1,2,1.15
6,09:00,Small,0.1194,1,1,1,2,1.15
6,09:11,Small,0.1194,1,1,1,2,1.15
6,09:24,Small,0.1196,1,1,1,2,1.15
6,09:35,Small,0.1196,1,1,1,2,1.15
6,09:48,Small,0.1196,1,1,1,2,1.15
6,10:00,Small,0.1198,1,1,1,2,1.15
6,10:11,Small,0.1198,1,1,1,2,1.15
6,10:24,Small,0.1198,1,1,1,2,1.15
6,10:35,Small,0.1198,1,1,1,2,1.15
6,10:48,Small,0.12,1,1,1,2,1.15
6,11:00,Small,0.12,1,1,1,2,1.15
6,11:11,Small,0.12,1,1,1,2,1.15
6,11:24,Small,0.12,1,1,1,2,1.15
6,11:35,Small,0.12,1,1,1,2,1.15
6,11:48,Small,0.12,1,1,1,2,1.15
6,12:00,Small,0.12,1,1,1,2,1.15
6,12:11,Small,0.12,1,1,1,2,1.15
6,12:24,Small,0.12,1,1,1,2,1.15
6,12:35,Small,0.12,1,1,1,2,1.15
6,12:48,Small,0.12,1,1,1,2,1.15
6,13:00,Small,0.12,1,1,1,2,1.15
6,13:11,Small,0.12,1,1,1,2,1.15
6,13:24,Small,0.1198,1,1,1,2,1.15
6,13:35,Small,0.1198,1,1,1,2,1.15
6,13:48,Small,0.1198,1,1,1,2,1.15
6,14:00,Small,0.1198,1,1,1,2,1.15
6,14:11,Small,0.1196,1,1,1,2,1.15
6,14:24,Small,0.1196,1,1,1,2,1.15
6,14:35,Small,0.1196,1,1,1,2,1.15
6,14:48,Small,0.1194,1,1,1,2,1.15
6,15:00,Small,0.1194,1,1,1,2,1.15
6,15:11,Small,0.1194,1,1,1,2,1.15
6,15:24,Small,0.1192,1,1,1,2,1.15
6,15:35,Small,0.1192,1,1,1,2,1.15
6,15:48,Small,0.119,1,1,1,2,1.15
6,16:00,Small,0.119,1,1,1,2,1.15
6,16:11,Small,0.1188,1,1,1,2,1.15
6,16:23,Small,0.1188,1,1,1,2,1.15
6,16:36,Small,0.1186,1,1,1,2,1.15
6,16:48,Small,0.1184,1,1,1,2,1.15
6,17:00,Small,0.1184,1,1,1,2,1.15
6,17:11,Small,0.1182,1,1,1,2,1.15
6,17:23,Small,0.118,1,1,1,2,1.15
6,17:36,Small,0.118,1,1,1,2,1.15
6,17:48,Small,0.1178,1,1,1,2,1.15
6,18:00,Small,0.1176,1,1,1,2,1.15
6,18:11,Small,0.1174,1,1,1,2,1.15
6,18:23,Small,0.1174,1,1,1,2,1.15
6,18:36,Small,0.1172,1,1,1,2,1.15
6,18:48,Small,0.117,1,1,1,2,1.15
6,19:00,Small,0.1168,1,1,1,2,1.15
6,19:11,Small,0.1166,1,1,1,2,1.15
6,19:23,Small,0.1164,1,1,1,2,1.15
6,19:36,Small,0.1162,1,1,1,2,1.15
6,19:48,Small,0.116,1,1,1,2,1.15
6,20:00,Small,0.1124,1,1,1,2,1.15
6,20:11,Small,0.1092,1,1,1,2,1.15
6,20:23,Small,0.1048,1,1,1,2,1.15
6,20:36,Small,0.0998,1,1,1,2,1.15
6,20:48,Small,0.094,1,1,1,2,1.15
6,21:00,Small,0.0876,1,1,1,2,1.15
6,21:11,Small,0.0808,1,1,1,2,1.15
6,21:23,Small,0.0738,1,1,1,2,1.15
6,21:36,Small,0.0668,1,1,1,2,1.15
6,21:48,Small,0.0598,1,1,1,2,1.15
6,22:00,Small,0.0532,1,1,1,2,1.15
6,22:11,Small,0.0466,1,1,1,2,1.15
6,22:23,Small,0.0406,1,1,1,2,1.15
6,22:36,Small,0.0348,1,1,1,2,1.15
6,22:48,Small,0.0298,1,1,1,2,1.15
6,23:00,Small,0.025,1,1,1,2,1.15
6,23:11,Small,0.021,1,1,1,2,1.15
6,23:23,Small,0.02,1,1,1,2,1.15
6,23:36,Small,0.02,1,1,1,2,1.15
6,23:48,Small,0.02,1,1,1,2,1.15
