datetime,temperature_2m,surface_pressure,wind_speed_100m,wind_direction_100m
2019-06-21 18:00:00+02:00,24.457,986.2588,3.560899,321.8427
2019-06-21 18:15:00+02:00,24.332,986.294807,3.622646,323.899168
2019-06-21 18:30:00+02:00,24.207,986.330815,3.684393,325.955635
2019-06-21 18:45:00+02:00,24.082,986.366822,3.74614,328.012102
2019-06-21 19:00:00+02:00,23.957,986.40283,3.807886,330.06857
2019-06-21 19:15:00+02:00,23.682,986.520848,4.014038,334.117353
2019-06-21 19:30:00+02:00,23.407,986.638865,4.22019,338.166135
2019-06-21 19:45:00+02:00,23.132,986.756883,4.426342,342.214917
2019-06-21 20:00:00+02:00,22.857,986.8749,4.632494,346.2637
2019-06-21 20:15:00+02:00,22.4195,987.024582,4.551984,260.695486
2019-06-21 20:30:00+02:00,21.982,987.174265,4.471473,175.127272
2019-06-21 20:45:00+02:00,21.5445,987.323948,4.390963,89.559057
2019-06-21 21:00:00+02:00,21.107,987.47363,4.310452,3.990843
2019-06-21 21:15:00+02:00,20.6445,987.571672,4.434141,5.995999
2019-06-21 21:30:00+02:00,20.182,987.669715,4.557829,8.001155
2019-06-21 21:45:00+02:00,19.7195,987.767758,4.681517,10.00631
2019-06-21 22:00:00+02:00,19.257,987.8658,4.805205,12.011466
2019-06-21 22:15:00+02:00,18.9445,987.90615,4.848141,14.6193
2019-06-21 22:30:00+02:00,18.632,987.9465,4.891076,17.227134
2019-06-21 22:45:00+02:00,18.3195,987.98685,4.934012,19.834968
2019-06-21 23:00:00+02:00,18.007,988.0272,4.976947,22.442802
2019-06-21 23:15:00+02:00,17.932,988.043685,5.256685,29.079854
2019-06-21 23:30:00+02:00,17.857,988.06017,5.536424,35.716906
2019-06-21 23:45:00+02:00,17.782,988.076655,5.816162,42.353958
2019-06-22 00:00:00+02:00,17.707,988.09314,6.0959,48.99101
2019-06-22 00:15:00+02:00,17.607,988.106918,6.192303,49.716352
2019-06-22 00:30:00+02:00,17.507,988.120695,6.288706,50.441695
2019-06-22 00:45:00+02:00,17.407,988.134472,6.385109,51.167038
2019-06-22 01:00:00+02:00,17.307,988.14825,6.481512,51.89238
2019-06-22 01:15:00+02:00,17.457,988.188152,6.493617,54.581838
2019-06-22 01:30:00+02:00,17.607,988.228055,6.505722,57.271295
2019-06-22 01:45:00+02:00,17.757,988.267958,6.517827,59.960752
2019-06-22 02:00:00+02:00,17.907,988.30786,6.529932,62.65021
2019-06-22 02:15:00+02:00,17.7445,988.266645,6.664508,63.208958
2019-06-22 02:30:00+02:00,17.582,988.22543,6.799085,63.767705
2019-06-22 02:45:00+02:00,17.4195,988.184215,6.933662,64.326452
2019-06-22 03:00:00+02:00,17.257,988.143,7.068239,64.8852
2019-06-22 03:15:00+02:00,17.1695,988.1338,7.270475,63.953262
2019-06-22 03:30:00+02:00,17.082,988.1246,7.47271,63.021324
2019-06-22 03:45:00+02:00,16.9945,988.1154,7.674946,62.089386
2019-06-22 04:00:00+02:00,16.907,988.1062,7.877182,61.157448
2019-06-22 04:15:00+02:00,16.8195,988.09705,7.880195,60.751721
2019-06-22 04:30:00+02:00,16.732,988.0879,7.883208,60.345994
2019-06-22 04:45:00+02:00,16.6445,988.07875,7.88622,59.940267
2019-06-22 05:00:00+02:00,16.557,988.0696,7.889233,59.53454
2019-06-22 05:15:00+02:00,16.632,988.077438,8.008126,60.203318
2019-06-22 05:30:00+02:00,16.707,988.085275,8.12702,60.872096
2019-06-22 05:45:00+02:00,16.782,988.093112,8.245914,61.540874
2019-06-22 06:00:00+02:00,16.857,988.10095,8.364807,62.209652
2019-06-22 06:15:00+02:00,17.207,988.064802,8.465209,62.735215
2019-06-22 06:30:00+02:00,17.557,988.028655,8.56561,63.260778
2019-06-22 06:45:00+02:00,17.907,987.992508,8.666012,63.786342
2019-06-22 07:00:00+02:00,18.257,987.95636,8.766413,64.311905
2019-06-22 07:15:00+02:00,18.657,987.949195,8.277198,63.245551
2019-06-22 07:30:00+02:00,19.057,987.94203,7.787982,62.179198
2019-06-22 07:45:00+02:00,19.457,987.934865,7.298767,61.112844
2019-06-22 08:00:00+02:00,19.857,987.9277,6.809552,60.04649
2019-06-22 08:15:00+02:00,20.2195,987.916275,6.736964,62.37012
2019-06-22 08:30:00+02:00,20.582,987.90485,6.664377,64.69375
2019-06-22 08:45:00+02:00,20.9445,987.893425,6.59179,67.01738
2019-06-22 09:00:00+02:00,21.307,987.882,6.519202,69.34101
2019-06-22 09:15:00+02:00,21.6945,987.8485,6.406183,72.373088
2019-06-22 09:30:00+02:00,22.082,987.815,6.293164,75.405165
2019-06-22 09:45:00+02:00,22.4695,987.7815,6.180144,78.437242
2019-06-22 10:00:00+02:00,22.857,987.748,6.067125,81.46932
2019-06-22 10:15:00+02:00,23.0445,987.66984,6.128515,82.693772
2019-06-22 10:30:00+02:00,23.232,987.59168,6.189906,83.918225
2019-06-22 10:45:00+02:00,23.4195,987.51352,6.251296,85.142678
2019-06-22 11:00:00+02:00,23.607,987.43536,6.312686,86.36713
2019-06-22 11:15:00+02:00,23.557,987.33327,6.403346,85.121458
2019-06-22 11:30:00+02:00,23.507,987.23118,6.494007,83.875785
2019-06-22 11:45:00+02:00,23.457,987.12909,6.584667,82.630112
2019-06-22 12:00:00+02:00,23.407,987.027,6.675327,81.38444
2019-06-22 12:15:00+02:00,23.7445,986.939362,6.551851,81.210862
2019-06-22 12:30:00+02:00,24.082,986.851725,6.428376,81.037285
2019-06-22 12:45:00+02:00,24.4195,986.764088,6.3049,80.863708
2019-06-22 13:00:00+02:00,24.757,986.67645,6.181424,80.69013
2019-06-22 13:15:00+02:00,24.482,986.770362,6.24561,81.457145
2019-06-22 13:30:00+02:00,24.207,986.864275,6.309796,82.22416
2019-06-22 13:45:00+02:00,23.932,986.958188,6.373982,82.991175
2019-06-22 14:00:00+02:00,23.657,987.0521,6.438168,83.75819
2019-06-22 14:15:00+02:00,23.9445,986.862408,6.3388,83.65506
2019-06-22 14:30:00+02:00,24.232,986.672715,6.239432,83.55193
2019-06-22 14:45:00+02:00,24.5195,986.483022,6.140064,83.4488
2019-06-22 15:00:00+02:00,24.807,986.29333,6.040696,83.34567
2019-06-22 15:15:00+02:00,24.832,986.223022,6.026558,82.604338
2019-06-22 15:30:00+02:00,24.857,986.152715,6.012421,81.863005
2019-06-22 15:45:00+02:00,24.882,986.082408,5.998283,81.121672
2019-06-22 16:00:00+02:00,24.907,986.0121,5.984146,80.38034
2019-06-22 16:15:00+02:00,24.082,986.099162,6.229158,77.52586
2019-06-22 16:30:00+02:00,23.257,986.186225,6.47417,74.67138
2019-06-22 16:45:00+02:00,22.432,986.273288,6.719182,71.8169
2019-06-22 17:00:00+02:00,21.607,986.36035,6.964194,68.96242
2019-06-22 17:15:00+02:00,21.607,986.287598,6.982762,68.582495
2019-06-22 17:30:00+02:00,21.607,986.214845,7.00133,68.20257
2019-06-22 17:45:00+02:00,21.607,986.142092,7.019898,67.822645
2019-06-22 18:00:00+02:00,21.607,986.06934,7.038466,67.44272
2019-06-22 18:15:00+02:00,21.5695,986.06553,6.909225,64.172068
2019-06-22 18:30:00+02:00,21.532,986.06172,6.779984,60.901415
2019-06-22 18:45:00+02:00,21.4945,986.05791,6.650744,57.630762
2019-06-22 19:00:00+02:00,21.457,986.0541,6.521503,54.36011
2019-06-22 19:15:00+02:00,21.3445,986.0427,6.726883,55.930668
2019-06-22 19:30:00+02:00,21.232,986.0313,6.932264,57.501225
2019-06-22 19:45:00+02:00,21.1195,986.0199,7.137644,59.071782
2019-06-22 20:00:00+02:00,21.007,986.0085,7.343024,60.64234
2019-06-22 20:15:00+02:00,20.907,986.022565,7.542121,61.419213
2019-06-22 20:30:00+02:00,20.807,986.03663,7.741217,62.196086
2019-06-22 20:45:00+02:00,20.707,986.050695,7.940314,62.972959
2019-06-22 21:00:00+02:00,20.607,986.06476,8.13941,63.749832
2019-06-22 21:15:00+02:00,20.432,986.095295,8.173676,64.058162
2019-06-22 21:30:00+02:00,20.257,986.12583,8.207942,64.366491
2019-06-22 21:45:00+02:00,20.082,986.156365,8.242207,64.67482
2019-06-22 22:00:00+02:00,19.907,986.1869,8.276473,64.98315
2019-06-22 22:15:00+02:00,19.782,986.246825,8.14207,64.927241
2019-06-22 22:30:00+02:00,19.657,986.30675,8.007668,64.871332
2019-06-22 22:45:00+02:00,19.532,986.366675,7.873266,64.815423
2019-06-22 23:00:00+02:00,19.407,986.4266,7.738863,64.759514
2019-06-22 23:15:00+02:00,19.3695,986.4227,7.726548,65.930603
2019-06-22 23:30:00+02:00,19.332,986.4188,7.714233,67.101692
2019-06-22 23:45:00+02:00,19.2945,986.4149,7.701918,68.272781
2019-06-23 00:00:00+02:00,19.257,986.411,7.689603,69.44387
2019-06-23 00:15:00+02:00,19.157,986.3765,7.659456,70.752512
2019-06-23 00:30:00+02:00,19.057,986.342,7.62931,72.061155
2019-06-23 00:45:00+02:00,18.957,986.3075,7.599163,73.369798
2019-06-23 01:00:00+02:00,18.857,986.273,7.569016,74.67844
2019-06-23 01:15:00+02:00,18.5695,986.340175,7.555092,71.782326
2019-06-23 01:30:00+02:00,18.282,986.40735,7.541169,68.886212
2019-06-23 01:45:00+02:00,17.9945,986.474525,7.527245,65.990097
2019-06-23 02:00:00+02:00,17.707,986.5417,7.513321,63.093983
2019-06-23 02:15:00+02:00,17.607,986.55549,7.358541,63.829865
2019-06-23 02:30:00+02:00,17.507,986.56928,7.203761,64.565746
2019-06-23 02:45:00+02:00,17.407,986.58307,7.048981,65.301628
2019-06-23 03:00:00+02:00,17.307,986.59686,6.894201,66.03751
2019-06-23 03:15:00+02:00,17.182,986.63223,7.050145,64.875544
2019-06-23 03:30:00+02:00,17.057,986.6676,7.20609,63.713578
2019-06-23 03:45:00+02:00,16.932,986.70297,7.362034,62.551611
2019-06-23 04:00:00+02:00,16.807,986.73834,7.517978,61.389645
2019-06-23 04:15:00+02:00,16.8195,986.78813,7.473729,62.511989
2019-06-23 04:30:00+02:00,16.832,986.83792,7.429479,63.634332
2019-06-23 04:45:00+02:00,16.8445,986.88771,7.38523,64.756676
2019-06-23 05:00:00+02:00,16.857,986.9375,7.34098,65.87902
2019-06-23 05:15:00+02:00,16.8695,986.98729,7.11586,65.466948
2019-06-23 05:30:00+02:00,16.882,987.03708,6.890739,65.054875
2019-06-23 05:45:00+02:00,16.8945,987.08687,6.665618,64.642802
2019-06-23 06:00:00+02:00,16.907,987.13666,6.440497,64.23073
2019-06-23 06:15:00+02:00,17.182,987.213845,6.229033,64.60444
2019-06-23 06:30:00+02:00,17.457,987.29103,6.017569,64.97815
2019-06-23 06:45:00+02:00,17.732,987.368215,5.806104,65.35186
2019-06-23 07:00:00+02:00,18.007,987.4454,5.59464,65.72557
2019-06-23 07:15:00+02:00,18.432,987.58634,5.367784,63.371656
2019-06-23 07:30:00+02:00,18.857,987.72728,5.140929,61.017742
2019-06-23 07:45:00+02:00,19.282,987.86822,4.914073,58.663828
2019-06-23 08:00:00+02:00,19.707,988.00916,4.687217,56.309914
2019-06-23 08:15:00+02:00,20.007,987.99142,4.840413,56.759746
2019-06-23 08:30:00+02:00,20.307,987.97368,4.993608,57.209577
2019-06-23 08:45:00+02:00,20.607,987.95594,5.146804,57.659408
2019-06-23 09:00:00+02:00,20.907,987.9382,5.3,58.10924
2019-06-23 09:15:00+02:00,21.3445,987.958365,5.409617,60.446155
2019-06-23 09:30:00+02:00,21.782,987.97853,5.519233,62.78307
2019-06-23 09:45:00+02:00,22.2195,987.998695,5.62885,65.119985
2019-06-23 10:00:00+02:00,22.657,988.01886,5.738467,67.4569
2019-06-23 10:15:00+02:00,23.1195,987.94397,6.001643,69.685922
2019-06-23 10:30:00+02:00,23.582,987.86908,6.264819,71.914945
2019-06-23 10:45:00+02:00,24.0445,987.79419,6.527995,74.143968
2019-06-23 11:00:00+02:00,24.507,987.7193,6.791171,76.37299
2019-06-23 11:15:00+02:00,24.7695,987.696775,6.94709,77.255382
2019-06-23 11:30:00+02:00,25.032,987.67425,7.10301,78.137775
2019-06-23 11:45:00+02:00,25.2945,987.651725,7.25893,79.020168
2019-06-23 12:00:00+02:00,25.557,987.6292,7.41485,79.90256
2019-06-23 12:15:00+02:00,25.7695,987.6502,7.347369,80.819758
2019-06-23 12:30:00+02:00,25.982,987.6712,7.279889,81.736955
2019-06-23 12:45:00+02:00,26.1945,987.6922,7.212409,82.654152
2019-06-23 13:00:00+02:00,26.407,987.7132,7.144928,83.57135
2019-06-23 13:15:00+02:00,26.282,987.87065,7.105121,81.86838
2019-06-23 13:30:00+02:00,26.157,988.0281,7.065314,80.16541
2019-06-23 13:45:00+02:00,26.032,988.18555,7.025507,78.46244
2019-06-23 14:00:00+02:00,25.907,988.343,6.9857,76.75947
2019-06-23 14:15:00+02:00,25.907,988.31875,6.846291,78.730668
2019-06-23 14:30:00+02:00,25.907,988.2945,6.706882,80.701867
2019-06-23 14:45:00+02:00,25.907,988.27025,6.567473,82.673066
2019-06-23 15:00:00+02:00,25.907,988.246,6.428064,84.644264
2019-06-23 15:15:00+02:00,25.907,988.221725,6.371854,86.44509
2019-06-23 15:30:00+02:00,25.907,988.19745,6.315644,88.245917
2019-06-23 15:45:00+02:00,25.907,988.173175,6.259435,90.046744
2019-06-23 16:00:00+02:00,25.907,988.1489,6.203225,91.84757
2019-06-23 16:15:00+02:00,25.857,988.119718,6.102419,91.385678
2019-06-23 16:30:00+02:00,25.807,988.090535,6.001612,90.923785
2019-06-23 16:45:00+02:00,25.757,988.061352,5.900806,90.461892
2019-06-23 17:00:00+02:00,25.707,988.03217,5.8,90
2019-06-23 17:15:00+02:00,25.6945,988.055228,5.728632,91.039893
2019-06-23 17:30:00+02:00,25.682,988.078285,5.657263,92.079785
2019-06-23 17:45:00+02:00,25.6695,988.101342,5.585895,93.119678
2019-06-23 18:00:00+02:00,25.657,988.1244,5.514526,94.15957
2019-06-23 18:15:00+02:00,25.5445,988.23455,5.568768,94.621908
2019-06-23 18:30:00+02:00,25.432,988.3447,5.623009,95.084245
2019-06-23 18:45:00+02:00,25.3195,988.45485,5.677251,95.546582
2019-06-23 19:00:00+02:00,25.207,988.565,5.731492,96.00892
2019-06-23 19:15:00+02:00,24.982,988.639615,5.850432,95.19923
2019-06-23 19:30:00+02:00,24.757,988.71423,5.969373,94.38954
2019-06-23 19:45:00+02:00,24.532,988.788845,6.088314,93.57985
2019-06-23 20:00:00+02:00,24.307,988.86346,6.207254,92.77016
2019-06-23 20:15:00+02:00,23.932,988.898595,6.310168,93.16068
2019-06-23 20:30:00+02:00,23.557,988.93373,6.413083,93.5512
2019-06-23 20:45:00+02:00,23.182,988.968865,6.515998,93.94172
2019-06-23 21:00:00+02:00,22.807,989.004,6.618912,94.33224
2019-06-23 21:15:00+02:00,22.432,989.08726,6.403151,95.24649
2019-06-23 21:30:00+02:00,22.057,989.17052,6.187389,96.16074
2019-06-23 21:45:00+02:00,21.682,989.25378,5.971628,97.07499
2019-06-23 22:00:00+02:00,21.307,989.33704,5.755866,97.98924
2019-06-23 22:15:00+02:00,20.9945,989.402055,5.742119,99.805722
2019-06-23 22:30:00+02:00,20.682,989.46707,5.728372,101.622205
2019-06-23 22:45:00+02:00,20.3695,989.532085,5.714624,103.438688
2019-06-23 23:00:00+02:00,20.057,989.5971,5.700877,105.25517
2019-06-23 23:15:00+02:00,19.8945,989.653075,5.803933,105.23462
2019-06-23 23:30:00+02:00,19.732,989.70905,5.906989,105.21407
2019-06-23 23:45:00+02:00,19.5695,989.765025,6.010045,105.19352
2019-06-24 00:00:00+02:00,19.407,989.821,6.113101,105.17297
2019-06-24 00:15:00+02:00,19.307,989.88339,6.185607,104.997312
2019-06-24 00:30:00+02:00,19.207,989.94578,6.258113,104.821655
2019-06-24 00:45:00+02:00,19.107,990.00817,6.330618,104.645998
2019-06-24 01:00:00+02:00,19.007,990.07056,6.403124,104.47034
2019-06-24 01:15:00+02:00,19.007,990.143295,6.294406,103.021029
2019-06-24 01:30:00+02:00,19.007,990.21603,6.185687,101.571718
2019-06-24 01:45:00+02:00,19.007,990.288765,6.076968,100.122407
2019-06-24 02:00:00+02:00,19.007,990.3615,5.968249,98.673096
2019-06-24 02:15:00+02:00,18.8445,990.393135,6.006301,97.676277
2019-06-24 02:30:00+02:00,18.682,990.42477,6.044353,96.679458
2019-06-24 02:45:00+02:00,18.5195,990.456405,6.082406,95.682639
2019-06-24 03:00:00+02:00,18.357,990.48804,6.120458,94.68582
2019-06-24 03:15:00+02:00,18.257,990.501818,6.199885,95.07482
2019-06-24 03:30:00+02:00,18.157,990.515595,6.279313,95.46382
2019-06-24 03:45:00+02:00,18.057,990.529372,6.35874,95.85282
2019-06-24 04:00:00+02:00,17.957,990.54315,6.438168,96.24182
2019-06-24 04:15:00+02:00,17.882,990.535338,6.580232,95.29486
2019-06-24 04:30:00+02:00,17.807,990.527525,6.722297,94.3479
2019-06-24 04:45:00+02:00,17.732,990.519712,6.864361,93.40094
2019-06-24 05:00:00+02:00,17.657,990.5119,7.006426,92.45398
2019-06-24 05:15:00+02:00,17.7195,990.591185,7.129986,92.031456
2019-06-24 05:30:00+02:00,17.782,990.67047,7.253546,91.608932
2019-06-24 05:45:00+02:00,17.8445,990.749755,7.377106,91.186409
2019-06-24 06:00:00+02:00,17.907,990.82904,7.500667,90.763885
2019-06-24 06:15:00+02:00,18.2195,990.885772,7.60303,91.297541
2019-06-24 06:30:00+02:00,18.532,990.942505,7.705393,91.831198
2019-06-24 06:45:00+02:00,18.8445,990.999237,7.807757,92.364854
2019-06-24 07:00:00+02:00,19.157,991.05597,7.91012,92.89851
2019-06-24 07:15:00+02:00,19.5695,991.122752,7.566986,93.710515
2019-06-24 07:30:00+02:00,19.982,991.189535,7.223852,94.52252
2019-06-24 07:45:00+02:00,20.3945,991.256318,6.880718,95.334525
2019-06-24 08:00:00+02:00,20.807,991.3231,6.537584,96.14653
2019-06-24 08:15:00+02:00,21.282,991.322938,6.33497,97.633582
2019-06-24 08:30:00+02:00,21.757,991.322775,6.132356,99.120635
2019-06-24 08:45:00+02:00,22.232,991.322612,5.929742,100.607688
2019-06-24 09:00:00+02:00,22.707,991.32245,5.727128,102.09474
2019-06-24 09:15:00+02:00,23.157,991.319238,5.600385,103.245886
2019-06-24 09:30:00+02:00,23.607,991.316025,5.473641,104.397033
2019-06-24 09:45:00+02:00,24.057,991.312813,5.346897,105.54818
2019-06-24 10:00:00+02:00,24.507,991.3096,5.220153,106.699326
2019-06-24 10:15:00+02:00,24.8945,991.226782,5.267197,107.384526
2019-06-24 10:30:00+02:00,25.282,991.143965,5.31424,108.069726
2019-06-24 10:45:00+02:00,25.6695,991.061148,5.361283,108.754925
2019-06-24 11:00:00+02:00,26.057,990.97833,5.408327,109.440125
2019-06-24 11:15:00+02:00,26.3695,990.96054,5.431926,109.353491
2019-06-24 11:30:00+02:00,26.682,990.94275,5.455526,109.266858
2019-06-24 11:45:00+02:00,26.9945,990.92496,5.479126,109.180224
2019-06-24 12:00:00+02:00,27.307,990.90717,5.502726,109.09359
2019-06-24 12:15:00+02:00,27.5695,990.860028,5.479126,109.180224
2019-06-24 12:30:00+02:00,27.832,990.812885,5.455526,109.266858
2019-06-24 12:45:00+02:00,28.0945,990.765742,5.431926,109.353491
2019-06-24 13:00:00+02:00,28.357,990.7186,5.408327,109.440125
2019-06-24 13:15:00+02:00,28.507,990.684675,5.265842,109.095234
2019-06-24 13:30:00+02:00,28.657,990.65075,5.123357,108.750342
2019-06-24 13:45:00+02:00,28.807,990.616825,4.980873,108.405451
2019-06-24 14:00:00+02:00,28.957,990.5829,4.838388,108.06056
2019-06-24 14:15:00+02:00,29.057,990.54405,4.90281,107.531786
2019-06-24 14:30:00+02:00,29.157,990.5052,4.967232,107.003012
2019-06-24 14:45:00+02:00,29.257,990.46635,5.031655,106.474239
2019-06-24 15:00:00+02:00,29.357,990.4275,5.096077,105.945465
2019-06-24 15:15:00+02:00,29.407,990.3838,5.121336,104.732519
2019-06-24 15:30:00+02:00,29.457,990.3401,5.146596,103.519573
2019-06-24 15:45:00+02:00,29.507,990.2964,5.171855,102.306626
2019-06-24 16:00:00+02:00,29.557,990.2527,5.197114,101.09368
2019-06-24 16:15:00+02:00,29.5195,990.176225,5.34049,100.563398
2019-06-24 16:30:00+02:00,29.482,990.09975,5.483865,100.033115
2019-06-24 16:45:00+02:00,29.4445,990.023275,5.62724,99.502832
2019-06-24 17:00:00+02:00,29.407,989.9468,5.770615,98.97255
2019-06-24 17:15:00+02:00,29.3195,989.9141,5.742175,98.761918
2019-06-24 17:30:00+02:00,29.232,989.8814,5.713734,98.551285
2019-06-24 17:45:00+02:00,29.1445,989.8487,5.685294,98.340652
2019-06-24 18:00:00+02:00,29.057,989.816,5.656854,98.13002
2019-06-24 18:15:00+02:00,28.8945,989.824525,5.607375,98.204238
2019-06-24 18:30:00+02:00,28.732,989.83305,5.557896,98.278455
2019-06-24 18:45:00+02:00,28.5695,989.841575,5.508417,98.352672
2019-06-24 19:00:00+02:00,28.407,989.8501,5.458938,98.42689
2019-06-24 19:15:00+02:00,28.0695,989.86565,5.598364,100.175722
2019-06-24 19:30:00+02:00,27.732,989.8812,5.737791,101.924555
2019-06-24 19:45:00+02:00,27.3945,989.89675,5.877217,103.673387
2019-06-24 20:00:00+02:00,27.057,989.9123,6.016644,105.42222
2019-06-24 20:15:00+02:00,26.507,989.9549,6.329761,103.543433
2019-06-24 20:30:00+02:00,25.957,989.9975,6.642878,101.664647
2019-06-24 20:45:00+02:00,25.407,990.0401,6.955995,99.78586
2019-06-24 21:00:00+02:00,24.857,990.0827,7.269113,97.907074
2019-06-24 21:15:00+02:00,24.4445,990.162725,7.362332,97.432536
2019-06-24 21:30:00+02:00,24.032,990.24275,7.455551,96.957997
2019-06-24 21:45:00+02:00,23.6195,990.322775,7.54877,96.483458
2019-06-24 22:00:00+02:00,23.207,990.4028,7.641989,96.00892
2019-06-24 22:15:00+02:00,22.9195,990.470725,7.502438,99.243338
2019-06-24 22:30:00+02:00,22.632,990.53865,7.362886,102.477757
2019-06-24 22:45:00+02:00,22.3445,990.606575,7.223335,105.712176
2019-06-24 23:00:00+02:00,22.057,990.6745,7.083784,108.946594
2019-06-24 23:15:00+02:00,21.9195,990.709025,7.216781,110.0096
2019-06-24 23:30:00+02:00,21.782,990.74355,7.349778,111.072605
2019-06-24 23:45:00+02:00,21.6445,990.778075,7.482776,112.13561
2019-06-25 00:00:00+02:00,21.507,990.8126,7.615773,113.198616
2019-06-25 00:15:00+02:00,21.3695,990.7743,7.619872,112.779631
2019-06-25 00:30:00+02:00,21.232,990.736,7.623971,112.360646
2019-06-25 00:45:00+02:00,21.0945,990.6977,7.62807,111.94166
2019-06-25 01:00:00+02:00,20.957,990.6594,7.632169,111.522675
2019-06-25 01:15:00+02:00,20.9945,990.590468,7.568883,112.783254
2019-06-25 01:30:00+02:00,21.032,990.521535,7.505596,114.043833
2019-06-25 01:45:00+02:00,21.0695,990.452602,7.44231,115.304411
2019-06-25 02:00:00+02:00,21.107,990.38367,7.379024,116.56499
2019-06-25 02:15:00+02:00,20.9195,990.36449,7.334615,116.298119
2019-06-25 02:30:00+02:00,20.732,990.34531,7.290206,116.031248
2019-06-25 02:45:00+02:00,20.5445,990.32613,7.245798,115.764376
2019-06-25 03:00:00+02:00,20.357,990.30695,7.201389,115.497505
2019-06-25 03:15:00+02:00,20.232,990.19707,7.203817,113.98316
2019-06-25 03:30:00+02:00,20.107,990.08719,7.206246,112.468815
2019-06-25 03:45:00+02:00,19.982,989.97731,7.208674,110.95447
2019-06-25 04:00:00+02:00,19.857,989.86743,7.211102,109.440125
2019-06-25 04:15:00+02:00,19.732,989.830348,7.215258,108.185297
2019-06-25 04:30:00+02:00,19.607,989.793265,7.219413,106.93047
2019-06-25 04:45:00+02:00,19.482,989.756182,7.223569,105.675643
2019-06-25 05:00:00+02:00,19.357,989.7191,7.227724,104.420815
2019-06-25 05:15:00+02:00,19.3945,989.7229,7.196321,103.247489
2019-06-25 05:30:00+02:00,19.432,989.7267,7.164918,102.074162
2019-06-25 05:45:00+02:00,19.4695,989.7305,7.133515,100.900836
2019-06-25 06:00:00+02:00,19.507,989.7343,7.102112,99.72751
2019-06-25 06:15:00+02:00,19.882,989.7486,6.974689,99.696918
2019-06-25 06:30:00+02:00,20.257,989.7629,6.847266,99.666325
2019-06-25 06:45:00+02:00,20.632,989.7772,6.719843,99.635732
2019-06-25 07:00:00+02:00,21.007,989.7915,6.59242,99.60514
2019-06-25 07:15:00+02:00,21.4945,989.938025,6.115319,101.232228
2019-06-25 07:30:00+02:00,21.982,990.08455,5.638217,102.859315
2019-06-25 07:45:00+02:00,22.4695,990.231075,5.161116,104.486402
2019-06-25 08:00:00+02:00,22.957,990.3776,4.684015,106.11349
2019-06-25 08:15:00+02:00,23.4445,990.402175,4.543788,107.793541
2019-06-25 08:30:00+02:00,23.932,990.42675,4.40356,109.473592
2019-06-25 08:45:00+02:00,24.4195,990.451325,4.263333,111.153643
2019-06-25 09:00:00+02:00,24.907,990.4759,4.123106,112.833694
2019-06-25 09:15:00+02:00,25.382,990.498675,4.255299,113.491098
2019-06-25 09:30:00+02:00,25.857,990.52145,4.387493,114.148502
2019-06-25 09:45:00+02:00,26.332,990.544225,4.519687,114.805906
2019-06-25 10:00:00+02:00,26.807,990.567,4.651881,115.46331
2019-06-25 10:15:00+02:00,27.207,990.55765,4.633736,116.999348
2019-06-25 10:30:00+02:00,27.607,990.5483,4.615591,118.535385
2019-06-25 10:45:00+02:00,28.007,990.53895,4.597446,120.071423
2019-06-25 11:00:00+02:00,28.407,990.5296,4.579301,121.60746
2019-06-25 11:15:00+02:00,28.782,990.54161,4.375553,123.60826
2019-06-25 11:30:00+02:00,29.157,990.55362,4.171804,125.60906
2019-06-25 11:45:00+02:00,29.532,990.56563,3.968055,127.60986
2019-06-25 12:00:00+02:00,29.907,990.57764,3.764306,129.61066
2019-06-25 12:15:00+02:00,30.2195,990.559037,3.548229,130.608718
2019-06-25 12:30:00+02:00,30.532,990.540435,3.332153,131.606775
2019-06-25 12:45:00+02:00,30.8445,990.521833,3.116076,132.604832
2019-06-25 13:00:00+02:00,31.157,990.50323,2.9,133.60289
2019-06-25 13:15:00+02:00,31.257,990.537122,2.706507,132.998623
2019-06-25 13:30:00+02:00,31.357,990.571015,2.513015,132.394355
2019-06-25 13:45:00+02:00,31.457,990.604908,2.319522,131.790088
2019-06-25 14:00:00+02:00,31.557,990.6388,2.126029,131.18582
2019-06-25 14:15:00+02:00,31.782,990.611592,2.14509,130.757472
2019-06-25 14:30:00+02:00,32.007,990.584385,2.16415,130.329125
2019-06-25 14:45:00+02:00,32.232,990.557178,2.183211,129.900778
2019-06-25 15:00:00+02:00,32.457,990.52997,2.202272,129.47243
2019-06-25 15:15:00+02:00,32.607,990.471328,2.146678,130.854348
2019-06-25 15:30:00+02:00,32.757,990.412685,2.091085,132.236265
2019-06-25 15:45:00+02:00,32.907,990.354042,2.035492,133.618182
2019-06-25 16:00:00+02:00,33.057,990.2954,1.979899,135.0001
2019-06-25 16:15:00+02:00,33.1445,990.303688,1.876236,139.608828
2019-06-25 16:30:00+02:00,33.232,990.311975,1.772573,144.217555
2019-06-25 16:45:00+02:00,33.3195,990.320262,1.66891,148.826282
2019-06-25 17:00:00+02:00,33.407,990.32855,1.565248,153.43501
2019-06-25 17:15:00+02:00,33.3945,990.278712,1.610542,154.168908
2019-06-25 17:30:00+02:00,33.382,990.228875,1.655836,154.902805
2019-06-25 17:45:00+02:00,33.3695,990.179037,1.701131,155.636702
2019-06-25 18:00:00+02:00,33.357,990.1292,1.746425,156.3706
