date,temperature_2m,relative_humidity_2m,surface_pressure,shortwave_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,sun_elevation_angle
2022-04-21 05:00:00+00:00,5.757,88.51831,980.4993,16.0,11.0,52.86002,68.614525,16.360680024208335
2022-04-21 06:00:00+00:00,7.157,83.83733,980.9468,125.0,61.0,320.9654,270.26514,25.983159185335865
2022-04-21 07:00:00+00:00,8.757,77.053406,980.9302,232.0,136.0,265.91965,489.30432,35.12458248188538
2022-04-21 08:00:00+00:00,10.207,68.69416,980.7988,283.0,197.0,169.0582,689.46216,43.16401703989158
2022-04-21 09:00:00+00:00,10.957,64.21609,980.5897,310.0,204.0,167.61194,857.1154,49.19243461882078
2022-04-21 10:00:00+00:00,11.357,62.974316,980.4392,288.0,272.0,22.107637,980.8578,52.079755552662405
2022-04-21 11:00:00+00:00,12.457,58.775547,979.97644,390.0,341.0,63.10794,1052.278,51.059758755750444
2022-04-21 12:00:00+00:00,13.957,48.13443,979.1672,482.0,372.0,139.77412,1066.533,46.4260182500545
2022-04-21 13:00:00+00:00,13.607,48.721535,978.7421,288.0,267.0,27.827847,1022.6763,39.23983134543823
2022-04-21 14:00:00+00:00,13.457,52.055172,978.6294,314.0,261.0,77.75396,923.72314,30.552890677088833
2022-04-21 15:00:00+00:00,12.957,55.896454,978.4792,208.0,183.0,43.632374,776.4433,21.11659168602955
2022-04-21 16:00:00+00:00,12.707,56.81827,978.2585,162.0,136.0,59.624935,590.9,11.44789139950565
2022-04-21 17:00:00+00:00,12.107,58.6885,978.1944,90.0,80.0,35.681747,379.76285,1.9487244391728638
2022-04-21 18:00:00+00:00,11.257,62.512238,978.39355,41.0,29.0,88.477646,157.44351,0.0
2022-04-21 19:00:00+00:00,10.307,68.23705,978.2905,1.0,1.0,0.0,13.269163,0.0
2022-04-21 20:00:00+00:00,9.007,74.715225,977.95465,0.0,0.0,0.0,0.0,0.0
2022-04-21 21:00:00+00:00,8.007,77.744774,977.94147,0.0,0.0,0.0,0.0,0.0
2022-04-21 22:00:00+00:00,7.657,80.17797,977.80615,0.0,0.0,0.0,0.0,0.0
2022-04-21 23:00:00+00:00,7.457,82.13582,977.3964,0.0,0.0,0.0,0.0,0.0
2022-04-22 00:00:00+00:00,6.807,86.172745,976.3556,0.0,0.0,0.0,0.0,0.0
2022-04-22 01:00:00+00:00,6.857,85.578316,975.78,0.0,0.0,0.0,0.0,0.0
2022-04-22 02:00:00+00:00,6.807,84.38445,975.09656,0.0,0.0,0.0,0.0,0.0
2022-04-22 03:00:00+00:00,6.557,84.06027,974.4878,0.0,0.0,0.0,0.0,0.0
2022-04-22 04:00:00+00:00,6.307,85.819664,974.07245,0.0,0.0,0.0,0.0,6.992335834122642
2022-04-22 05:00:00+00:00,6.707,82.03809,973.82635,23.0,13.0,102.976746,71.944115,16.646496509042464
2022-04-22 06:00:00+00:00,8.257,74.84617,973.99774,148.0,54.0,460.0157,276.81186,26.272706041975056
2022-04-22 07:00:00+00:00,10.107,66.77846,974.0057,311.0,80.0,631.6346,495.41098,35.425093581616416
2022-04-22 08:00:00+00:00,11.857,60.503872,973.7099,444.0,117.0,637.23785,695.1135,43.481771872200085
2022-04-22 09:00:00+00:00,13.507,54.305416,973.207,543.0,182.0,567.0671,862.328,49.52779324896296
2022-04-22 10:00:00+00:00,14.857,51.527485,972.7674,660.0,178.0,662.3719,985.67773,52.41944287941683
2022-04-22 11:00:00+00:00,15.907,50.746586,972.4893,723.0,191.0,681.8794,1056.7784,51.379891777212435
2022-04-22 12:00:00+00:00,16.857,45.03007,971.812,709.0,201.0,642.57214,1070.8082,46.71193473469813
2022-04-22 13:00:00+00:00,16.107,47.89258,971.8315,568.0,175.0,518.38367,1026.8364,39.4938515394096
2022-04-22 14:00:00+00:00,15.607,51.19495,972.0703,510.0,173.0,491.90976,927.88586,30.78538835612074
2022-04-22 15:00:00+00:00,14.307,55.086166,972.51587,359.0,198.0,279.2979,780.7255,21.338755375472147
2022-04-22 16:00:00+00:00,13.957,56.741413,972.673,296.0,137.0,361.6687,595.4105,11.66961008942593
2022-04-22 17:00:00+00:00,12.907,60.127968,972.94965,148.0,78.0,246.49855,384.59543,2.178543646917575
2022-04-22 18:00:00+00:00,12.107,63.808746,973.252,45.0,32.0,94.530945,162.66809,0.0
2022-04-22 19:00:00+00:00,11.007,66.97172,973.8123,2.0,2.0,0.0,15.974164,0.0
2022-04-22 20:00:00+00:00,10.107,70.12592,974.1026,0.0,0.0,0.0,0.0,0.0
2022-04-22 21:00:00+00:00,9.457,74.27519,974.3226,0.0,0.0,0.0,0.0,0.0
2022-04-22 22:00:00+00:00,9.557,71.50018,974.72107,0.0,0.0,0.0,0.0,0.0
2022-04-22 23:00:00+00:00,9.457,69.99641,975.00073,0.0,0.0,0.0,0.0,0.0
2022-04-23 00:00:00+00:00,9.107,76.30994,974.96265,0.0,0.0,0.0,0.0,0.0
2022-04-23 01:00:00+00:00,8.857,77.60747,974.9353,0.0,0.0,0.0,0.0,0.0
2022-04-23 02:00:00+00:00,8.057,81.64375,974.84735,0.0,0.0,0.0,0.0,0.0
2022-04-23 03:00:00+00:00,7.707,82.45504,974.9055,0.0,0.0,0.0,0.0,0.0
2022-04-23 04:00:00+00:00,7.457,83.581154,974.7813,0.0,0.0,0.0,0.0,7.2771243894291615
2022-04-23 05:00:00+00:00,7.807,84.79287,974.626,25.0,16.0,90.367355,75.22234,16.928315180306214
2022-04-23 06:00:00+00:00,9.507,78.79112,975.1031,139.0,65.0,353.7012,283.26123,26.558138471139486
2022-04-23 07:00:00+00:00,10.557,72.439285,975.2171,249.0,127.0,329.4149,501.4166,35.7214129144632
2022-04-23 08:00:00+00:00,11.557,67.08907,975.4219,377.0,172.0,396.11066,700.6636,43.795387565649555
2022-04-23 09:00:00+00:00,12.607,61.320545,975.1467,443.0,235.0,324.628,867.4407,49.85928364391503
2022-04-23 10:00:00+00:00,14.007,55.391975,974.9075,529.0,274.0,348.5632,990.4012,52.75566777050876
2022-04-23 11:00:00+00:00,15.007,52.471756,974.52814,502.0,346.0,199.0101,1061.1874,51.696899422392384
2022-04-23 12:00:00+00:00,14.407,54.541542,974.1742,397.0,337.0,75.557205,1074.9993,46.99506156396638
2022-04-23 13:00:00+00:00,14.457,54.934372,973.79193,311.0,287.0,31.514414,1030.9199,39.745501545457
2022-04-23 14:00:00+00:00,14.757,53.881138,973.33856,323.0,284.0,56.646275,931.9794,31.015935130246476
2022-04-23 15:00:00+00:00,14.757,53.138466,972.75696,243.0,229.0,24.142988,784.94684,21.559302955895376
2022-04-23 16:00:00+00:00,14.807,52.418247,972.56824,241.0,183.0,130.8777,599.86804,11.889925018432649
2022-04-23 17:00:00+00:00,14.007,55.199764,972.48425,125.0,107.0,62.572323,389.38016,2.4070310463075515
2022-04-23 18:00:00+00:00,13.207,57.744537,972.10895,43.0,41.0,14.347409,167.84991,0.0
2022-04-23 19:00:00+00:00,12.307,60.824112,971.91644,2.0,2.0,0.0,18.652536,0.0
2022-04-23 20:00:00+00:00,11.657,63.263916,971.5565,0.0,0.0,0.0,0.0,0.0
2022-04-23 21:00:00+00:00,11.007,65.58688,971.19604,0.0,0.0,0.0,0.0,0.0
2022-04-23 22:00:00+00:00,10.307,67.99931,970.53937,0.0,0.0,0.0,0.0,0.0
2022-04-23 23:00:00+00:00,9.957,68.16407,969.6295,0.0,0.0,0.0,0.0,0.0
2022-04-24 00:00:00+00:00,9.557,71.00252,969.0051,0.0,0.0,0.0,0.0,0.0
2022-04-24 01:00:00+00:00,9.157,74.74134,967.8961,0.0,0.0,0.0,0.0,0.0
2022-04-24 02:00:00+00:00,8.857,78.693436,967.6698,0.0,0.0,0.0,0.0,0.0
2022-04-24 03:00:00+00:00,8.657,81.44065,967.16376,0.0,0.0,0.0,0.0,0.0
2022-04-24 04:00:00+00:00,8.957,81.199646,967.00226,0.0,0.0,0.0,0.0,7.557916592287697
2022-04-24 05:00:00+00:00,9.107,80.93996,967.40625,18.0,14.0,39.199345,78.447105,17.206033277508666
2022-04-24 06:00:00+00:00,8.957,90.63078,967.3897,74.0,39.0,163.53697,289.6062,26.839352995694064
2022-04-24 07:00:00+00:00,9.257,92.520164,967.5193,154.0,115.0,104.02356,507.31635,36.01343391375422
2022-04-24 08:00:00+00:00,9.057,92.50872,967.4007,40.0,40.0,0.0,706.107,44.1047535641459
2022-04-24 09:00:00+00:00,9.907,91.005424,967.396,135.0,134.0,1.5509095,872.44885,50.186796737918726
2022-04-24 10:00:00+00:00,10.307,90.42008,967.4389,184.0,182.0,2.719649,995.0245,53.08833579386534
2022-04-24 11:00:00+00:00,10.507,88.322334,967.65405,187.0,183.0,5.0794005,1065.5022,52.01071156992665
2022-04-24 12:00:00+00:00,11.107,75.5941,968.9781,149.0,146.0,3.7614522,1079.1025,47.2753523841616
2022-04-24 13:00:00+00:00,10.957,77.93452,969.156,196.0,190.0,7.843863,1034.924,39.994750079026524
2022-04-24 14:00:00+00:00,10.607,77.613884,969.4092,162.0,146.0,23.12705,936.00287,31.24450445410021
2022-04-24 15:00:00+00:00,9.857,80.48736,969.71564,80.0,80.0,0.0,789.1059,21.778204920962423
2022-04-24 16:00:00+00:00,9.957,80.225365,970.017,78.0,78.0,0.0,604.2702,12.108798694969607
2022-04-24 17:00:00+00:00,10.057,81.62643,970.2218,57.0,57.0,0.0,394.11563,2.634137912305448
2022-04-24 18:00:00+00:00,9.607,84.70239,970.8511,16.0,16.0,0.0,172.986,0.0
2022-04-24 19:00:00+00:00,8.957,90.32204,971.55536,1.0,1.0,0.0,21.309744,0.0
2022-04-24 20:00:00+00:00,8.607,90.60589,972.0987,0.0,0.0,0.0,0.0,0.0
2022-04-24 21:00:00+00:00,8.457,93.10819,972.76013,0.0,0.0,0.0,0.0,0.0
2022-04-24 22:00:00+00:00,7.757,89.61358,973.36127,0.0,0.0,0.0,0.0,0.0
2022-04-24 23:00:00+00:00,7.457,86.539444,974.0064,0.0,0.0,0.0,0.0,0.0
2022-04-25 00:00:00+00:00,6.857,94.317474,974.13354,0.0,0.0,0.0,0.0,0.0
2022-04-25 01:00:00+00:00,6.907,93.99461,974.6233,0.0,0.0,0.0,0.0,0.0
2022-04-25 02:00:00+00:00,6.707,94.31083,974.60114,0.0,0.0,0.0,0.0,0.0
2022-04-25 03:00:00+00:00,6.007,95.598946,974.81366,0.0,0.0,0.0,0.0,0.0
2022-04-25 04:00:00+00:00,5.957,95.59722,975.3893,0.0,0.0,0.0,0.0,7.834612576309553
2022-04-25 05:00:00+00:00,7.207,91.133606,976.49713,10.0,10.0,0.0,81.61465,17.47955216952765
2022-04-25 06:00:00+00:00,7.857,89.313034,977.2469,40.0,40.0,0.0,295.8418,27.116250231313998
2022-04-25 07:00:00+00:00,8.057,89.637115,977.7533,50.0,46.0,10.543049,513.1037,36.30105370132022
2022-04-25 08:00:00+00:00,8.307,92.46558,978.556,73.0,70.0,5.70276,711.43915,44.40976201626314
2022-04-25 09:00:00+00:00,8.457,92.47423,979.1535,83.0,83.0,0.0,877.34796,50.51022456815675
2022-04-25 10:00:00+00:00,9.107,89.41327,979.70953,136.0,136.0,0.0,999.5434,53.417351971901596
2022-04-25 11:00:00+00:00,10.557,83.09574,979.86786,299.0,258.0,51.830612,1069.7194,52.321256408823956
2022-04-25 12:00:00+00:00,11.457,67.76829,980.4501,589.0,183.0,506.88962,1083.1168,47.55275826499882
2022-04-25 13:00:00+00:00,12.607,61.74757,980.1863,499.0,233.0,346.24442,1038.8474,40.24156243825137
2022-04-25 14:00:00+00:00,13.657,55.687836,980.0077,559.0,204.0,510.6991,939.9538,31.471065680860008
2022-04-25 15:00:00+00:00,13.457,55.442345,980.1801,354.0,189.0,281.27704,793.20074,21.99542721418007
2022-04-25 16:00:00+00:00,13.457,55.63611,980.1801,278.0,129.0,331.03018,608.61475,12.326188863748811
2022-04-25 17:00:00+00:00,13.007,58.503483,980.22894,159.0,93.0,223.77136,398.79837,2.859810775378392
2022-04-25 18:00:00+00:00,11.257,69.148224,980.62225,74.0,40.0,237.59595,178.07306,0.0
2022-04-25 19:00:00+00:00,9.107,76.8422,981.06586,3.0,3.0,0.0,23.93892,0.0
2022-04-25 20:00:00+00:00,8.307,80.54974,981.46204,0.0,0.0,0.0,0.0,0.0
2022-04-25 21:00:00+00:00,8.257,81.104774,981.55334,0.0,0.0,0.0,0.0,0.0
2022-04-25 22:00:00+00:00,8.207,81.94777,981.6446,0.0,0.0,0.0,0.0,0.0
2022-04-25 23:00:00+00:00,8.057,82.78667,981.9185,0.0,0.0,0.0,0.0,0.0
2022-04-26 00:00:00+00:00,8.007,83.64714,981.91296,0.0,0.0,0.0,0.0,0.0
2022-04-26 01:00:00+00:00,7.257,87.122856,981.8297,0.0,0.0,0.0,0.0,0.0
2022-04-26 02:00:00+00:00,7.757,83.617195,981.69135,0.0,0.0,0.0,0.0,0.0
2022-04-26 03:00:00+00:00,7.557,84.76482,981.4756,0.0,0.0,0.0,0.0,0.0
2022-04-26 04:00:00+00:00,7.407,86.53443,981.4589,0.0,0.0,0.0,0.0,8.107116743718393
2022-04-26 05:00:00+00:00,7.357,89.27255,981.8408,5.0,5.0,0.0,84.72176,17.748777689558764
2022-04-26 06:00:00+00:00,7.507,89.593895,982.0512,19.0,19.0,0.0,301.9602,27.38873523753456
2022-04-26 07:00:00+00:00,7.957,90.55942,982.10114,38.0,37.0,2.605554,518.7739,36.58417347578509
2022-04-26 08:00:00+00:00,8.507,89.98018,982.16205,74.0,73.0,1.8860737,716.6546,44.71030821533822
2022-04-26 09:00:00+00:00,8.907,90.31837,982.5938,99.0,98.0,1.5322297,882.1348,50.82946074663683
2022-04-26 10:00:00+00:00,9.307,87.617035,982.7347,123.0,122.0,1.3462771,1003.9561,53.74262125659971
2022-04-26 11:00:00+00:00,10.007,84.747055,983.00525,199.0,197.0,2.5172775,1073.8372,52.62846091383251
2022-04-26 12:00:00+00:00,9.057,85.81128,983.7727,154.0,150.0,4.973297,1087.0398,47.827228179066395
2022-04-26 13:00:00+00:00,8.957,87.58472,984.0522,129.0,128.0,1.2961808,1042.6885,40.48590099711375
2022-04-26 14:00:00+00:00,8.507,89.0593,984.1963,90.0,90.0,0.0,943.8312,31.695584581286766
2022-04-26 15:00:00+00:00,8.757,89.385345,984.41766,73.0,73.0,0.0,797.2296,22.21093177586809
2022-04-26 16:00:00+00:00,9.057,90.02173,984.54767,63.0,63.0,0.0,612.9007,12.542049084872673
2022-04-26 17:00:00+00:00,9.107,90.95078,984.74713,48.0,48.0,0.0,403.42825,3.083992033486254
2022-04-26 18:00:00+00:00,8.557,91.85033,985.17065,18.0,18.0,0.0,183.1093,0.0
2022-04-26 19:00:00+00:00,7.857,93.71692,985.96454,1.0,1.0,0.0,26.541018,0.0
2022-04-26 20:00:00+00:00,7.857,92.75741,986.54565,0.0,0.0,0.0,0.0,0.0
2022-04-26 21:00:00+00:00,7.807,91.48833,986.63684,0.0,0.0,0.0,0.0,0.0
2022-04-26 22:00:00+00:00,7.657,90.85047,987.10474,0.0,0.0,0.0,0.0,0.0
2022-04-26 23:00:00+00:00,7.457,91.46551,987.4697,0.0,0.0,0.0,0.0,0.0
2022-04-27 00:00:00+00:00,7.157,89.87713,988.2109,0.0,0.0,0.0,0.0,0.0
2022-04-27 01:00:00+00:00,7.357,92.41039,988.13654,0.0,0.0,0.0,0.0,0.0
2022-04-27 02:00:00+00:00,6.957,93.996956,988.47876,0.0,0.0,0.0,0.0,0.0
2022-04-27 03:00:00+00:00,6.357,95.280594,988.7018,0.0,0.0,0.0,0.0,0.0
2022-04-27 04:00:00+00:00,5.857,96.26026,989.0327,0.0,0.0,0.0,0.0,8.375337758982027
2022-04-27 05:00:00+00:00,6.107,94.94125,989.7386,27.0,18.0,82.45821,87.7659,18.013620122039285
2022-04-27 06:00:00+00:00,7.657,93.065605,990.4948,148.0,71.0,337.7985,307.95648,27.65671752678962
2022-04-27 07:00:00+00:00,9.607,87.94377,991.09937,320.0,95.0,579.7378,524.32135,36.86269857508348
2022-04-27 08:00:00+00:00,11.807,78.33045,991.5349,484.0,113.0,694.4235,721.7495,45.0062907415005
2022-04-27 09:00:00+00:00,13.507,70.79105,991.8162,628.0,123.0,769.29083,886.80505,51.14440069249926
2022-04-27 10:00:00+00:00,14.807,57.945175,991.8587,680.0,157.0,700.72546,1008.2578,54.06404885026764
2022-04-27 11:00:00+00:00,14.707,54.242794,991.75104,503.0,252.0,314.57388,1077.8524,52.93225126553081
2022-04-27 12:00:00+00:00,14.007,53.3098,992.5485,585.0,209.0,465.60095,1090.869,48.0987095100272
2022-04-27 13:00:00+00:00,15.657,44.68915,992.2402,628.0,197.0,556.3523,1046.4451,40.72772577925738
2022-04-27 14:00:00+00:00,16.407,41.269905,991.9317,637.0,152.0,691.3228,947.6332,31.9180239653638
2022-04-27 15:00:00+00:00,16.307001,39.947235,991.7273,447.0,165.0,475.42545,801.19183,22.424677207204866
2022-04-27 16:00:00+00:00,15.657,41.93633,991.8524,310.0,131.0,391.77762,617.1258,12.756329428967845
2022-04-27 17:00:00+00:00,14.607,50.21639,991.9344,184.0,86.0,324.42612,408.0007,3.3066206654012262
2022-04-27 18:00:00+00:00,12.357,59.369587,992.4671,83.0,41.0,286.24542,188.0914,0.0
2022-04-27 19:00:00+00:00,10.357,63.4073,993.1202,4.0,3.0,15.302644,29.11376,0.0
2022-04-27 20:00:00+00:00,9.457,65.9371,993.40796,0.0,0.0,0.0,0.0,0.0
2022-04-27 21:00:00+00:00,8.657,70.08247,993.60956,0.0,0.0,0.0,0.0,0.0
2022-04-27 22:00:00+00:00,8.157001,72.75307,994.13477,0.0,0.0,0.0,0.0,0.0
2022-04-27 23:00:00+00:00,7.657,74.478386,994.1756,0.0,0.0,0.0,0.0,0.0
2022-04-28 00:00:00+00:00,6.007,83.69993,994.27893,0.0,0.0,0.0,0.0,0.0
2022-04-28 01:00:00+00:00,5.507,85.13143,994.41565,0.0,0.0,0.0,0.0,0.0
2022-04-28 02:00:00+00:00,4.557,89.99195,994.2098,0.0,0.0,0.0,0.0,0.0
2022-04-28 03:00:00+00:00,4.507,89.9881,994.30096,0.0,0.0,0.0,0.0,0.0
2022-04-28 04:00:00+00:00,4.557,89.99195,994.5002,0.0,0.0,0.0,0.0,8.639188276209637
2022-04-28 05:00:00+00:00,5.607,86.962425,994.9111,38.0,21.0,152.56981,93.67171,18.273993920067483
2022-04-28 06:00:00+00:00,8.507,80.57761,995.7238,173.0,61.0,481.90253,313.8233,27.920110802228784
2022-04-28 07:00:00+00:00,11.557,72.12752,996.35284,344.0,81.0,670.3634,529.7393,37.136538276371105
2022-04-28 08:00:00+00:00,13.907,62.91024,996.60876,507.0,94.0,767.34534,726.71875,45.29761136625824
2022-04-28 09:00:00+00:00,15.607,47.586704,996.5975,652.0,106.0,827.0651,891.3547,51.45494167008476
2022-04-28 10:00:00+00:00,16.607,39.892864,996.60693,704.0,169.0,713.4602,1012.4467,54.38154039686069
2022-04-28 11:00:00+00:00,17.107,36.77349,996.27185,655.0,220.0,542.91986,1081.7631,53.232553213853805
2022-04-28 12:00:00+00:00,17.557,34.737133,996.3193,664.0,266.0,490.90268,1094.6031,48.36714856278152
2022-04-28 13:00:00+00:00,17.907,34.963215,996.0653,576.0,276.0,385.6944,1050.1166,40.96699507129821
2022-04-28 14:00:00+00:00,18.107,34.897003,995.6015,553.0,217.0,476.80957,951.35876,32.13834436733784
2022-04-28 15:00:00+00:00,18.057,34.882484,995.40234,482.0,176.0,513.1212,805.0853,22.636619498066736
2022-04-28 16:00:00+00:00,17.407,37.25554,995.33386,341.0,135.0,447.6155,621.2881,12.968977227451617
2022-04-28 17:00:00+00:00,16.007,46.710445,995.57367,172.0,103.0,225.803,412.51602,3.5276329834947546
2022-04-28 18:00:00+00:00,13.707,55.89495,995.71484,79.0,46.0,222.20744,193.01732,0.0
2022-04-28 19:00:00+00:00,11.807,61.77319,996.18634,5.0,4.0,14.865141,31.655628,0.0
2022-04-28 20:00:00+00:00,10.557,67.578896,996.4364,0.0,0.0,0.0,0.0,0.0
2022-04-28 21:00:00+00:00,9.807,71.05108,996.54694,0.0,0.0,0.0,0.0,0.0
2022-04-28 22:00:00+00:00,9.307,73.22078,996.78204,0.0,0.0,0.0,0.0,0.0
2022-04-28 23:00:00+00:00,9.057,72.15838,996.7541,0.0,0.0,0.0,0.0,0.0
2022-04-29 00:00:00+00:00,6.707,82.61638,996.48926,0.0,0.0,0.0,0.0,0.0
2022-04-29 01:00:00+00:00,7.257,79.28173,996.06757,0.0,0.0,0.0,0.0,0.0
2022-04-29 02:00:00+00:00,7.057,80.656944,995.5603,0.0,0.0,0.0,0.0,0.0
2022-04-29 03:00:00+00:00,6.507,83.1736,995.4982,0.0,0.0,0.0,0.0,0.0
2022-04-29 04:00:00+00:00,5.907,85.777275,995.33307,0.0,0.0,0.0,0.0,8.898584459605928
2022-04-29 05:00:00+00:00,6.557,84.94901,995.6975,40.0,22.0,158.3743,99.82403,18.52981721827976
2022-04-29 06:00:00+00:00,8.957,79.80721,996.16156,172.0,69.0,434.99823,319.55652,28.178832499016323
2022-04-29 07:00:00+00:00,12.007,71.71882,996.6929,316.0,125.0,481.77905,535.02484,37.40560540012995
2022-04-29 08:00:00+00:00,14.607,58.094864,996.49036,476.0,158.0,586.6208,731.5579,45.58417476630504
2022-04-29 09:00:00+00:00,16.307001,49.12681,995.9932,634.0,140.0,744.20917,895.78033,51.76098265337523
2022-04-29 10:00:00+00:00,17.457,43.352665,995.63025,702.0,172.0,703.5912,1016.5191,54.69500203460983
2022-04-29 11:00:00+00:00,18.407,38.7519,995.051,733.0,233.0,621.533,1085.5665,53.529292345828466
2022-04-29 12:00:00+00:00,19.557,32.910072,994.20105,753.0,223.0,651.20807,1098.2401,48.6324910108127
2022-04-29 13:00:00+00:00,20.007,32.69129,993.4715,684.0,228.0,583.9552,1053.7002,41.2036659897212
2022-04-29 14:00:00+00:00,19.757,32.50404,992.7668,596.0,230.0,517.1271,955.00586,32.35650468849349
2022-04-29 15:00:00+00:00,19.457,34.428543,992.251,553.0,131.0,703.92395,808.90875,22.8467127142396
2022-04-29 16:00:00+00:00,18.557,35.77937,991.9636,372.0,123.0,537.2218,625.38727,13.17993777603256
2022-04-29 17:00:00+00:00,17.457,40.422268,991.4607,206.0,116.0,291.2262,416.97122,3.7469633301061123
2022-04-29 18:00:00+00:00,15.757,48.63547,991.2814,67.0,54.0,86.510735,197.8831,0.0
2022-04-29 19:00:00+00:00,14.057,55.98503,991.4876,4.0,4.0,0.0,34.165237,0.0
2022-04-29 20:00:00+00:00,12.807,60.733006,991.54675,0.0,0.0,0.0,0.0,0.0
2022-04-29 21:00:00+00:00,12.557,58.800377,991.7133,0.0,0.0,0.0,0.0,0.0
2022-04-29 22:00:00+00:00,12.257,57.90922,991.6809,0.0,0.0,0.0,0.0,0.0
2022-04-29 23:00:00+00:00,11.707,58.794907,991.23334,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:00:00+00:00,10.407,64.09102,990.8002,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:00:00+00:00,10.257,64.05679,990.58984,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:00:00+00:00,10.007,65.59554,990.27167,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:00:00+00:00,9.157,77.38568,990.2747,0.0,0.0,0.0,0.0,0.0
2022-04-30 04:00:00+00:00,9.107,72.674446,990.2691,0.0,0.0,0.0,0.0,9.15344539497751
2022-04-30 05:00:00+00:00,9.057,73.688194,990.26337,30.0,28.0,17.266102,105.83732,18.78101123703992
2022-04-30 06:00:00+00:00,10.607,69.981735,990.7255,136.0,100.0,149.3453,325.149,28.432803209801918
2022-04-30 07:00:00+00:00,12.257,65.18215,991.00256,250.0,150.0,249.70715,540.1707,37.669815798983656
2022-04-30 08:00:00+00:00,13.857,60.150017,991.0787,367.0,228.0,254.64458,736.2632,45.86588812007925
2022-04-30 09:00:00+00:00,15.307,54.965233,990.8457,579.0,204.0,561.94543,900.0784,52.06242407083591
2022-04-30 10:00:00+00:00,16.507,50.559376,990.48804,705.0,248.0,604.0166,1020.47217,55.00434032831535
2022-04-30 11:00:00+00:00,17.357,48.90775,989.9956,739.0,262.0,590.62396,1089.2607,53.82239423872402
2022-04-30 12:00:00+00:00,15.557,55.60015,989.9998,472.0,275.0,241.14995,1101.7783,48.894682234944284
2022-04-30 13:00:00+00:00,14.857,57.560658,989.82837,302.0,295.0,8.929941,1057.1951,41.43769494380859
2022-04-30 14:00:00+00:00,14.607,61.792824,989.60803,394.0,280.0,160.38919,958.57495,32.57246273330246
2022-04-30 15:00:00+00:00,14.407,63.67335,989.29565,229.0,195.0,56.42303,812.66113,23.05490957140495
2022-04-30 16:00:00+00:00,13.257,69.07822,989.46326,188.0,173.0,32.138664,629.4208,13.38915492171661
2022-04-30 17:00:00+00:00,13.157,68.12196,988.9678,95.0,94.0,3.2004511,421.36365,3.964544650310742
2022-04-30 18:00:00+00:00,12.557,76.351074,989.38745,67.0,54.0,85.52121,202.68819,0.0
2022-04-30 19:00:00+00:00,11.707,79.385864,989.7797,4.0,4.0,0.0,36.6419,0.0
2022-04-30 20:00:00+00:00,10.807,84.26251,989.5846,0.0,0.0,0.0,0.0,0.0
2022-04-30 21:00:00+00:00,9.157,90.644966,989.4997,0.0,0.0,0.0,0.0,0.0
2022-04-30 22:00:00+00:00,8.407001,92.15568,989.4161,0.0,0.0,0.0,0.0,0.0
2022-04-30 23:00:00+00:00,8.107,87.20437,989.47955,0.0,0.0,0.0,0.0,0.0
2022-05-01 00:00:00+00:00,6.907,94.319695,989.5386,0.0,0.0,0.0,0.0,0.0
2022-05-01 01:00:00+00:00,7.057,94.652,989.7491,0.0,0.0,0.0,0.0,0.0
2022-05-01 02:00:00+00:00,7.657,92.11048,989.4294,0.0,0.0,0.0,0.0,0.0
2022-05-01 03:00:00+00:00,6.907,92.384056,989.1511,0.0,0.0,0.0,0.0,0.17896834438479914
2022-05-01 04:00:00+00:00,6.607,93.98058,989.21436,0.0,0.0,0.0,0.0,9.40369251902564
2022-05-01 05:00:00+00:00,7.557,91.78776,989.80554,37.0,32.0,42.387657,111.70342,19.02749971378276
2022-05-01 06:00:00+00:00,9.257,86.71827,990.18866,168.0,79.0,362.9446,330.5951,28.68194614166557
2022-05-01 07:00:00+00:00,11.157,78.231834,990.495,350.0,101.0,615.7473,545.17285,37.92908787069392
2022-05-01 08:00:00+00:00,12.757,72.8442,990.18463,506.0,131.0,682.4038,740.82904,46.14266071644178
2022-05-01 09:00:00+00:00,14.307,66.079544,989.96356,656.0,132.0,781.2029,904.2452,52.359167542472825
2022-05-01 10:00:00+00:00,15.557,61.804577,989.8059,713.0,160.0,727.78955,1024.304,55.309462169411916
2022-05-01 11:00:00+00:00,16.157,58.28001,989.38477,643.0,209.0,535.34283,1092.8434,54.11178455256468
2022-05-01 12:00:00+00:00,16.657,52.72948,989.3405,583.0,276.0,374.43988,1105.2161,49.153667577380936
2022-05-01 13:00:00+00:00,17.257,47.223156,988.8217,638.0,232.0,516.00696,1060.601,41.669037993571344
2022-05-01 14:00:00+00:00,16.907,44.57562,988.2032,435.0,253.0,254.99991,962.0634,32.78617563342421
2022-05-01 15:00:00+00:00,17.007,42.473984,987.923,409.0,257.0,250.9777,816.34064,23.261161892365237
2022-05-01 16:00:00+00:00,16.857,41.838997,987.61615,290.0,113.0,376.66702,633.3873,13.596571527924965
2022-05-01 17:00:00+00:00,15.807,50.54401,987.40875,212.0,100.0,354.62286,425.69217,4.180308943939394
2022-05-01 18:00:00+00:00,14.257,63.85693,987.438,71.0,49.0,142.95203,207.42805,0.0
